date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:24%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/NEXT_DAY	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/NEXT_DAY	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:24%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/NORMALIZE_STRING	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/NORMALIZE_STRING	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:25%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/NOW	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/NOW	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:25%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/NTILE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/NTILE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:26%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/NULLIF	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/NULLIF	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:26%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/NVL	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/NVL	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:26%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/OCTET_LENGTH	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/OCTET_LENGTH	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:31	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:27%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/OVERLAPS	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/OVERLAPS	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:31	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:27%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/PARSE_URL	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/PARSE_URL	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:28%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/PERCENTILE_CONT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/PERCENTILE_CONT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:28%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/PERCENTILE_DISC	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/PERCENTILE_DISC	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:29%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/PERCENT_RANK	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/PERCENT_RANK	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:29%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/PI	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/PI	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:29%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/PMOD	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/PMOD	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:30%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/POSITION	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/POSITION	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:30%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/POW__POWER	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/POW__POWER	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:30%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/QUARTER	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/QUARTER	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:30%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/QUERY_USER	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/QUERY_USER	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:31%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/QUOTE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/QUOTE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:31%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/RADIANS	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/RADIANS	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:31%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/RANDOM	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/RANDOM	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:31%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/RANK	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/RANK	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:32%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_COL_LIKE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_COL_LIKE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:36	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:32%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_EXTRACT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_EXTRACT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:36	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:32%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_LIKE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_LIKE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:36	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:32%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_MATCHES	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_MATCHES	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:36	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:33%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_REPLACE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_REPLACE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:33%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_SPLIT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REGEXP_SPLIT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:33%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REPEAT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REPEAT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:33%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REPEATSTR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REPEATSTR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:34%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REPLACE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REPLACE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:38	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:34%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/REVERSE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/REVERSE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:38	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:34%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/RIGHT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/RIGHT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:39	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:35%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ROUND	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/ROUND	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:39	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:36%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ROW_NUMBER	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/ROW_NUMBER	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:40	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:36%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/RPAD	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/RPAD	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:40	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:36%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/RSHIFT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/RSHIFT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:40	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:37%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/RTRIM	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/RTRIM	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:37%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SECOND	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SECOND	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:37%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SESSION_USER	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SESSION_USER	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:38%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SET_UNION	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SET_UNION	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:38%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SHA256	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SHA256	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:38%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SHA512	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SHA512	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:39%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SHA__SHA1	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SHA__SHA1	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:43	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:39%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SIGN	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SIGN	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:43	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:39%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SIMILAR_TO	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SIMILAR_TO	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:43	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:39%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SIN	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SIN	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:43	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:40%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SINH	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SINH	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:40%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SIZE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SIZE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:40%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SOUNDEX	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SOUNDEX	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:40%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SPLIT_PART	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SPLIT_PART	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:44	0/-1	---M--	308	error ('')			https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SQRT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SQRT.131a.delayed	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:41%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/STARTS_WITH	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/STARTS_WITH	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:41%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/STDDEV	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/STDDEV	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:41%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/STDDEV_POP	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/STDDEV_POP	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:41%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/STDDEV_SAMP	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/STDDEV_SAMP	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:42%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/STRING_BINARY	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/STRING_BINARY	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:42%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/STRPOS	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/STRPOS	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:42%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ST_FROMGEOHASH	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/ST_FROMGEOHASH	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:42%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ST_GEOHASH	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/ST_GEOHASH	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:43%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SUBLIST	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SUBLIST	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:43%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SUBSTR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SUBSTR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:43%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SUBSTRING	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SUBSTRING	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:43%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SUBSTRING_INDEX	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SUBSTRING_INDEX	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:44%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SUM	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SUM	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:48	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:44%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/SYSTEM_USER	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/SYSTEM_USER	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
19:47:48	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:47:44%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/TAN	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/TAN	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ARRAY_FREQUENCY/)
